Longitude	Latitude	Elevation, m	Distance (km)
-157.62337	21.292393	-55.781082	7.9391847
-157.62305	21.292393	-56.396423	7.9721274
-157.62274	21.292393	-56.90735	8.00507
-157.62242	21.292393	-57.35268	8.0380125
-157.6221	21.292393	-57.879738	8.070955
-157.62178	21.292393	-58.618004	8.103898
-157.62146	21.292393	-59.55466	8.136841
-157.62114	21.292393	-60.575428	8.169784
-157.62082	21.292393	-61.56918	8.202726
-157.62051	21.292393	-62.52526	8.235669
-157.6202	21.292393	-63.48146	8.268612
-157.61987	21.292393	-64.412415	8.301555
-157.61955	21.292393	-65.33285	8.334497
-157.61923	21.292393	-66.26233	8.36744
-157.61891	21.292393	-67.11774	8.400383
-157.6186	21.292393	-67.79641	8.433326
-157.61829	21.292393	-68.25849	8.466269
-157.61797	21.292393	-68.66759	8.499211
-157.61765	21.292393	-67.81094	8.532154
-157.61732	21.292393	-67.678764	8.565097
-157.617	21.292393	-68.05392	8.59804
-157.6167	21.292393	-68.40818	8.630982
-157.61638	21.292393	-68.80998	8.663925
-157.61606	21.292393	-69.130394	8.696868
-157.61574	21.292393	-69.44606	8.729811
-157.61542	21.292393	-69.68806	8.7627535
-157.6151	21.292393	-70.92196	8.795696
-157.61479	21.292393	-71.033844	8.828639
-157.61447	21.292393	-71.09423	8.861582
-157.61415	21.292393	-71.18516	8.894525
-157.61383	21.292393	-71.30636	8.927467
-157.61351	21.292393	-71.44207	8.96041
-157.61319	21.292393	-71.57941	8.993353
-157.61288	21.292393	-71.796165	9.026296
-157.61256	21.292393	-71.83808	9.059238
-157.61224	21.292393	-71.94039	9.092181
-157.61192	21.292393	-71.98839	9.125124
-157.6116	21.292393	-72.002144	9.158067
-157.61128	21.292393	-72.01328	9.1910095
-157.61098	21.292393	-72.02395	9.223952
-157.61066	21.292393	-72.0354	9.256895
-157.61034	21.292393	-72.0467	9.289838
-157.61002	21.292393	-72.05549	9.322781
-157.6097	21.292393	-72.04208	9.355723
-157.60938	21.292393	-71.99061	9.388666
-157.60905	21.292393	-71.96184	9.421609
-157.60875	21.292393	-72.03703	9.454552
-157.60843	21.292393	-72.28884	9.487494
-157.60811	21.292393	-72.64208	9.520437
-157.60779	21.292393	-72.94374	9.55338
-157.60747	21.292393	-73.08065	9.586323
-157.60715	21.292393	-73.08823	9.619266
-157.60684	21.292393	-73.04577	9.652208
-157.60652	21.292393	-73.01628	9.685151
-157.6062	21.292393	-72.974915	9.718094
-157.60588	21.292393	-72.92702	9.751037
-157.60556	21.292393	-72.95906	9.783979
-157.60524	21.292393	-73.11698	9.816922
-157.60493	21.292393	-73.3731	9.849865
-157.60461	21.292393	-73.713295	9.882808
-157.6043	21.292393	-74.14615	9.9157505
-157.60397	21.292393	-74.752174	9.948693
-157.60365	21.292393	-75.42808	9.981636
-157.60333	21.292393	-75.94684	10.014579
-157.60303	21.292393	-76.1349	10.047522
-157.6027	21.292393	-76.08371	10.080464
-157.60239	21.292393	-76.001915	10.113407
-157.60207	21.292393	-76.09054	10.14635
-157.60175	21.292393	-76.37949	10.179293
-157.60143	21.292393	-76.72326	10.212235
-157.60112	21.292393	-76.97949	10.245178
-157.6008	21.292393	-77.04339	10.278121
-157.60048	21.292393	-76.9882	10.311064
-157.60016	21.292393	-76.958	10.344007
-157.59984	21.292393	-77.0572	10.376949
-157.59952	21.292393	-77.242584	10.409892
-157.59921	21.292393	-77.52528	10.442835
-157.59889	21.292393	-77.978806	10.475778
-157.59857	21.292393	-78.761215	10.50872
-157.59825	21.292393	-79.77245	10.541663
-157.59793	21.292393	-80.65548	10.574606
-157.59761	21.292393	-81.10837	10.607549
-157.59729	21.292393	-81.17011	10.6404915
-157.59698	21.292393	-81.06587	10.673434
-157.59666	21.292393	-80.99842	10.706377
-157.59634	21.292393	-81.00228	10.73932
-157.59602	21.292393	-80.99854	10.772263
-157.5957	21.292393	-80.997795	10.805205
-157.59538	21.292393	-80.9866	10.838148
-157.59508	21.292393	-80.95332	10.871091
-157.59476	21.292393	-80.95311	10.904034
-157.59444	21.292393	-81.051125	10.936976
-157.59412	21.292393	-81.253235	10.969919
-157.5938	21.292393	-81.535	11.002862
-157.59348	21.292393	-81.89664	11.035805
-157.59317	21.292393	-82.38523	11.0687475
-157.59285	21.292393	-83.00822	11.10169
-157.59253	21.292393	-83.63505	11.134633
-157.59221	21.292393	-84.130455	11.167576
-157.59189	21.292393	-84.489525	11.200519
-157.59157	21.292393	-84.76607	11.233461
-157.59126	21.292393	-84.96545	11.266404
-157.59094	21.292393	-85.06686	11.299347
-157.59062	21.292393	-85.070076	11.33229
-157.5903	21.292393	-85.03862	11.365232
-157.58998	21.292393	-85.01721	11.398175
-157.58966	21.292393	-84.95292	11.431118
-157.58936	21.292393	-84.90627	11.464061
-157.58904	21.292393	-85.02562	11.497004
-157.58871	21.292393	-85.441185	11.529946
-157.5884	21.292393	-86.07301	11.562889
-157.58807	21.292393	-86.71601	11.595832
-157.58775	21.292393	-87.19189	11.628775
-157.58743	21.292393	-87.51604	11.661717
-157.58713	21.292393	-87.781204	11.69466
-157.5868	21.292393	-88.04645	11.727603
-157.58649	21.292393	-88.32382	11.760546
-157.58617	21.292393	-88.591415	11.7934885
-157.58585	21.292393	-88.86039	11.826431
-157.58553	21.292393	-89.140205	11.859374
-157.58522	21.292393	-89.42922	11.892317
-157.5849	21.292393	-89.72169	11.92526
-157.58458	21.292393	-90.01383	11.958202
-157.58426	21.292393	-90.33298	11.991145
-157.58394	21.292393	-90.66077	12.024088
-157.58362	21.292393	-90.926056	12.057031
-157.58331	21.292393	-91.04683	12.089973
-157.583	21.292393	-91.023445	12.122916
-157.58267	21.292393	-90.980255	12.155859
-157.58235	21.292393	-91.05444	12.188802
-157.58203	21.292393	-91.3149	12.221745
-157.58171	21.292393	-91.65768	12.254687
-157.5814	21.292393	-91.94218	12.28763
-157.58109	21.292393	-92.04938	12.320573
-157.58076	21.292393	-92.018036	12.353516
-157.58044	21.292393	-91.9813	12.386458
-157.58012	21.292393	-92.07145	12.419401
-157.5798	21.292393	-92.34279	12.452344
-157.5795	21.292393	-92.68405	12.485287
-157.57918	21.292393	-92.954445	12.5182295
-157.57886	21.292393	-93.0679	12.551172
-157.57854	21.292393	-93.07752	12.584115
-157.57822	21.292393	-93.0504	12.617058
-157.5779	21.292393	-93.05013	12.650001
-157.57759	21.292393	-93.09638	12.682943
-157.57727	21.292393	-93.12974	12.715886
-157.57695	21.292393	-93.08088	12.748829
-157.57663	21.292393	-92.84473	12.781772
-157.57631	21.292393	-92.47193	12.814714
-157.57599	21.292393	-92.166115	12.847657
-157.57567	21.292393	-92.119255	12.8806
-157.57536	21.29239	-92.33869	12.913543
-157.57504	21.29239	-92.6825	12.9464855
-157.57472	21.29239	-93.01549	12.979428
-157.5744	21.29239	-93.27354	13.012371
-157.57408	21.29239	-93.52295	13.045314
-157.57376	21.29239	-93.83199	13.078257
-157.57346	21.29239	-94.26461	13.111199
-157.57314	21.29239	-94.821266	13.144142
-157.57281	21.29239	-95.43735	13.177085
-157.5725	21.29239	-96.0432	13.210028
-157.57217	21.29239	-96.57071	13.24297
-157.57185	21.29239	-97.085144	13.275913
-157.57155	21.29239	-97.72523	13.308856
-157.57123	21.29239	-98.6358	13.341799
-157.5709	21.29239	-99.809746	13.374742
-157.57059	21.29239	-101.052605	13.407684
-157.57027	21.29239	-102.15986	13.440627
-157.56995	21.29239	-103.106125	13.47357
-157.56964	21.29239	-103.97293	13.506513
-157.56932	21.29239	-104.762184	13.539455
-157.569	21.29239	-105.45872	13.572398
-157.56868	21.29239	-106.05718	13.605341
-157.56836	21.29239	-106.607285	13.638284
-157.56804	21.29239	-107.17363	13.6712265
-157.56773	21.29239	-107.83313	13.704169
-157.56741	21.29239	-108.47321	13.737112
-157.5671	21.29239	-108.89085	13.770055
-157.56677	21.29239	-108.868866	13.802998
-157.56645	21.29239	-108.48913	13.83594
-157.56613	21.29239	-108.09016	13.868883
-157.56581	21.29239	-107.98646	13.901826
-157.5655	21.29239	-108.160286	13.934769
-157.56519	21.29239	-108.49603	13.967711
-157.56487	21.29239	-108.99001	14.000654
-157.56454	21.292389	-109.66168	14.033597
-157.56422	21.292389	-110.508606	14.06654
-157.5639	21.292389	-111.47154	14.099483
-157.5636	21.292389	-112.48861	14.132425
-157.56328	21.292389	-113.548004	14.165368
-157.56296	21.292389	-114.711815	14.198311
-157.56264	21.292389	-116.05252	14.231254
-157.56232	21.292389	-117.59083	14.264196
-157.562	21.292389	-119.298485	14.297139
-157.56169	21.292389	-121.172554	14.330082
-157.56137	21.292389	-123.22731	14.363025
-157.56105	21.292389	-125.48072	14.3959675
-157.56073	21.292389	-127.877464	14.42891
-157.56041	21.292389	-130.34161	14.461853
-157.56009	21.292389	-132.91548	14.494796
-157.55978	21.292389	-135.58978	14.527739
-157.55946	21.292389	-138.21954	14.560681
-157.55914	21.292389	-140.63611	14.593624
-157.55882	21.292389	-142.83424	14.626567
-157.5585	21.292389	-145.07076	14.65951
-157.55818	21.292389	-147.62509	14.692452
-157.55788	21.292389	-150.53008	14.725395
-157.55756	21.292389	-153.6776	14.758338
-157.55724	21.292389	-157.071	14.791281
-157.55692	21.292389	-160.77669	14.8242235
-157.5566	21.292389	-164.81017	14.857166
-157.55627	21.292387	-168.98354	14.890109
-157.55597	21.292387	-173.09444	14.923052
-157.55565	21.292387	-177.11043	14.955995
-157.55533	21.292387	-181.13655	14.988937
-157.55501	21.292387	-185.23515	15.02188
-157.55469	21.292387	-189.46004	15.054823
-157.55437	21.292387	-193.78625	15.087766
-157.55405	21.292387	-198.14929	15.120708
-157.55374	21.292387	-202.48299	15.153651
-157.55342	21.292387	-206.76358	15.186594
-157.5531	21.292387	-211.05496	15.219537
-157.55278	21.292387	-215.44585	15.25248
-157.55246	21.292387	-219.8333	15.285422
-157.55214	21.292387	-224.22131	15.318365
-157.55183	21.292387	-228.94124	15.351308
-157.55151	21.292387	-234.42645	15.384251
-157.5512	21.292387	-240.91512	15.417193
-157.55087	21.292387	-247.69875	15.450136
-157.55055	21.292387	-253.78542	15.483079
-157.55023	21.292387	-258.77487	15.516022
-157.54993	21.292387	-263.10123	15.5489645
-157.5496	21.292385	-267.08258	15.581907
-157.54929	21.292385	-270.90607	15.61485
-157.54897	21.292385	-274.45645	15.647793
-157.54865	21.292385	-277.82224	15.680736
-157.54832	21.292385	-281.22253	15.713678
-157.54802	21.292385	-284.69955	15.746621
-157.5477	21.292385	-288.17136	15.779564
-157.54738	21.292385	-291.64078	15.812507
-157.54706	21.292385	-295.12717	15.845449
-157.54674	21.292385	-298.64127	15.878392
-157.54642	21.292385	-302.12653	15.911335
-157.54611	21.292385	-305.51315	15.944278
-157.54579	21.292385	-308.76587	15.977221
-157.54547	21.292385	-311.9351	16.010162
-157.54515	21.292385	-315.09103	16.043104
-157.54483	21.292385	-318.271	16.076048
-157.54451	21.292385	-321.4521	16.10899
-157.5442	21.292385	-324.63214	16.141933
-157.54388	21.292385	-327.82172	16.174877
-157.54356	21.292383	-331.0514	16.20782
-157.54324	21.292383	-334.28333	16.240763
-157.54292	21.292383	-337.43445	16.273705
-157.5426	21.292383	-340.44193	16.306646
-157.54228	21.292383	-343.33554	16.339588
-157.54198	21.292383	-346.18466	16.37253
-157.54166	21.292383	-349.0579	16.405472
-157.54134	21.292383	-351.97537	16.438416
-157.54102	21.292383	-354.87863	16.471357
-157.5407	21.292383	-357.69852	16.5043
-157.54037	21.292383	-360.40985	16.537243
-157.54007	21.292383	-363.03842	16.570185
-157.53975	21.292383	-365.58307	16.603127
-157.53943	21.292383	-368.05045	16.636068
-157.53911	21.292383	-370.46127	16.66901
-157.53879	21.292383	-372.77408	16.701952
-157.53847	21.292383	-374.9211	16.734894
-157.53816	21.292381	-376.7983	16.767836
-157.53784	21.292381	-378.469	16.800777
-157.53752	21.292381	-380.1533	16.83372
-157.5372	21.292381	-381.9749	16.866661
-157.53688	21.292381	-383.83655	16.899603
-157.53656	21.292381	-385.84482	16.932545
-157.53625	21.292381	-388.2224	16.965487
