Longitude	Latitude	Elevation, m	Distance (km)
-157.49712	21.274303	-576.7827	24.544847
-157.49649	21.274303	-578.29034	24.610828
-157.49585	21.274303	-578.51575	24.67681
-157.49521	21.274303	-578.3129	24.74279
-157.49457	21.274303	-579.6785	24.808771
-157.49394	21.274303	-581.50525	24.874752
-157.4933	21.274303	-582.5477	24.940733
-157.49266	21.274303	-583.12854	25.006714
-157.49202	21.274303	-585.5017	25.072695
-157.4914	21.274303	-589.3704	25.138676
-157.49075	21.274303	-591.1489	25.204657
-157.49011	21.274303	-594.5557	25.270638
-157.48949	21.274303	-594.51447	25.336618
-157.48885	21.274303	-594.18866	25.4026
-157.4882	21.274303	-593.0862	25.46858
-157.48756	21.274303	-592.58405	25.534561
-157.48694	21.274303	-592.0202	25.600542
-157.4863	21.274303	-591.9429	25.666523
-157.48566	21.274303	-591.98517	25.732504
-157.48502	21.274303	-591.11316	25.798485
-157.48439	21.274303	-589.0701	25.864466
-157.48375	21.274303	-586.60913	25.930447
-157.48311	21.274303	-585.4555	25.996428
-157.48248	21.274303	-586.0049	26.062408
-157.48184	21.274303	-587.0738	26.12839
-157.4812	21.274303	-588.21735	26.19437
-157.48056	21.274303	-589.482	26.260351
-157.47993	21.274303	-590.87225	26.326332
-157.4793	21.274303	-592.6947	26.392313
-157.47865	21.274303	-595.71906	26.458294
-157.47801	21.274303	-597.0315	26.524275
-157.47739	21.274303	-598.1228	26.590256
-157.47675	21.274303	-597.9975	26.656237
-157.4761	21.274303	-597.9662	26.722218
-157.47546	21.274303	-597.8856	26.788198
-157.47484	21.274303	-598.3765	26.85418
-157.4742	21.274303	-599.4088	26.92016
-157.47356	21.274303	-600.1048	26.986141
-157.47293	21.274303	-600.13104	27.052122
-157.47229	21.274303	-600.50244	27.118103
-157.47165	21.274303	-600.45386	27.184084
-157.47101	21.274303	-600.1066	27.250065
-157.47038	21.274303	-600.4467	27.316046
-157.46974	21.274303	-601.12396	27.382027
-157.4691	21.274303	-600.4043	27.448008
-157.46846	21.274303	-599.34485	27.513988
-157.46783	21.274303	-598.14307	27.57997
-157.4672	21.274303	-597.45734	27.64595
-157.46655	21.274303	-597.85	27.711931
-157.46591	21.274303	-599.0446	27.777912
-157.46529	21.274303	-600.27936	27.843893
-157.46465	21.274303	-601.32227	27.909874
-157.464	21.274303	-601.78503	27.975855
-157.46338	21.274303	-602.6935	28.041836
-157.46274	21.274303	-604.3481	28.107817
-157.4621	21.274303	-605.56525	28.173798
-157.46146	21.274303	-606.8433	28.239779
-157.46083	21.274303	-609.1856	28.30576
-157.46019	21.274303	-609.57983	28.37174
-157.45955	21.274303	-607.932	28.437721
-157.45891	21.274303	-607.8151	28.503702
-157.45828	21.274303	-608.97107	28.569683
-157.45764	21.274303	-609.8314	28.635664
-157.457	21.274303	-610.3915	28.701645
-157.45638	21.274303	-610.6493	28.767626
-157.45573	21.274303	-612.6269	28.833607
-157.4551	21.274303	-614.2846	28.899588
-157.45445	21.274303	-614.5185	28.965569
-157.45383	21.274303	-614.05273	29.03155
-157.45319	21.274303	-615.8221	29.09753
-157.45255	21.274303	-618.318	29.163511
-157.4519	21.274303	-621.25525	29.229492
-157.45128	21.274303	-624.81604	29.295473
-157.45064	21.274303	-628.90814	29.361454
-157.45	21.274303	-632.9632	29.427435
